,Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission
3587,Toyota,2009.0,Nigerian Used,108958.0,2000.0,Petrol,Automatic
3588,Mercedes-Benz,2004.0,Foreign Used,510152.0,2100.0,Diesel,Automatic
3590,Ford,2008.0,Foreign Used,258390.0,4600.0,Petrol,Automatic
3591,Infiniti,2005.0,Nigerian Used,204946.0,3500.0,Petrol,Automatic
3592,Toyota,2007.0,Foreign Used,164013.0,3500.0,Petrol,Automatic
3593,Acura,2016.0,Nigerian Used,163198.0,3500.0,Petrol,Automatic
3594,Lexus,2001.0,Nigerian Used,283860.0,3000.0,Petrol,Automatic
3595,Honda,2008.0,Nigerian Used,85766.0,3500.0,Petrol,Automatic
3596,Toyota,2010.0,Foreign Used,233977.0,2400.0,Petrol,Automatic
3597,Ford,1999.0,Foreign Used,234627.0,3000.0,Petrol,Automatic
3599,Toyota,2008.0,Nigerian Used,196552.0,1800.0,Petrol,Automatic
3600,Infiniti,2002.0,Nigerian Used,109615.0,3500.0,Petrol,Automatic
3601,Honda,2008.0,Nigerian Used,293360.0,2400.0,Petrol,Automatic
3602,Toyota,2003.0,Nigerian Used,182846.0,1800.0,Petrol,Automatic
3603,Ford,2014.0,Nigerian Used,68442.0,2000.0,Petrol,Automatic
3604,Toyota,2001.0,Nigerian Used,350884.0,2200.0,Petrol,Automatic
3605,Lexus,2013.0,Foreign Used,219832.0,3400.0,Petrol,Automatic
3606,Ford,1999.0,Foreign Used,234627.0,3000.0,Petrol,Automatic
3607,Jeep,2008.0,Foreign Used,239555.0,3700.0,Petrol,Automatic
3608,Ford,2008.0,Nigerian Used,124327.0,4600.0,Petrol,Automatic
3609,Kia,2013.0,Nigerian Used,81596.0,2400.0,Petrol,Automatic
3610,Mercedes-Benz,2001.0,Nigerian Used,158413.0,1800.0,Petrol,Manual
3611,Toyota,2006.0,Nigerian Used,244551.0,4000.0,Petrol,Automatic
3612,Honda,2008.0,Nigerian Used,104050.0,2500.0,Petrol,Automatic
3613,Lexus,2007.0,Nigerian Used,313140.0,3500.0,Petrol,Automatic
3614,Toyota,1999.0,Nigerian Used,311925.0,3000.0,Petrol,Automatic
3615,Mercedes-Benz,2012.0,Foreign Used,196553.0,3000.0,Petrol,Automatic
3616,Mercedes-Benz,2001.0,Nigerian Used,158413.0,1800.0,Petrol,Manual
3617,Lexus,2007.0,Nigerian Used,313140.0,3500.0,Petrol,Automatic
3618,Honda,2008.0,Nigerian Used,104050.0,2500.0,Petrol,Automatic
3619,Toyota,1999.0,Nigerian Used,311925.0,3000.0,Petrol,Automatic
3620,Toyota,2010.0,Nigerian Used,251253.0,2500.0,Petrol,Automatic
3621,Acura,2009.0,Nigerian Used,112.0,3500.0,Petrol,Automatic
3622,Toyota,2012.0,Nigerian Used,231414.0,2400.0,Petrol,Automatic
3623,Opel,2000.0,Nigerian Used,178190.0,1400.0,Petrol,Automatic
3624,Hyundai,2012.0,Nigerian Used,124219.0,1600.0,Petrol,Automatic
3625,Lexus,2007.0,Nigerian Used,168422.0,3000.0,Petrol,Automatic
3626,Toyota,2007.0,Foreign Used,288213.0,2400.0,Petrol,Automatic
3627,Mercedes-Benz,2010.0,Nigerian Used,248646.0,3000.0,Petrol,Automatic
3628,Mitsubishi,2005.0,Nigerian Used,159742.0,3500.0,Petrol,Automatic
3629,Toyota,2019.0,Foreign Used,51484.0,2400.0,Petrol,Automatic
3631,Toyota,2008.0,Nigerian Used,206410.0,2500.0,Petrol,Automatic
3632,Toyota,2003.0,Nigerian Used,136682.0,1800.0,Petrol,Automatic
3633,Lexus,2006.0,Foreign Used,119197.0,3300.0,Petrol,Automatic
3634,Toyota,2009.0,Nigerian Used,237332.0,2400.0,Petrol,Automatic
3635,Hyundai,2013.0,Nigerian Used,269194.0,2000.0,Petrol,Automatic
3636,Ford,2013.0,Foreign Used,226430.0,2500.0,Petrol,Automatic
3637,Lexus,2011.0,Foreign Used,207450.0,2500.0,Petrol,Automatic
3638,Pontiac,2009.0,Nigerian Used,80355.0,2400.0,Petrol,Automatic
3639,Ford,2001.0,Nigerian Used,88171.0,4200.0,Petrol,Automatic
3640,BMW,2008.0,Foreign Used,369147.0,3000.0,Petrol,Automatic
3641,Honda,2011.0,Nigerian Used,107345.0,2500.0,Petrol,Automatic
3642,Toyota,2004.0,Nigerian Used,196493.0,2400.0,Petrol,Automatic
3643,Hyundai,2016.0,Nigerian Used,86812.0,1800.0,Petrol,Automatic
3644,Toyota,2007.0,Nigerian Used,124822.0,2400.0,Petrol,Automatic
3645,Toyota,2017.0,Foreign Used,77647.0,2500.0,Petrol,Automatic
3646,Toyota,2015.0,Nigerian Used,113843.0,1800.0,Petrol,CVT
3647,Honda,2009.0,Nigerian Used,132820.0,2400.0,Petrol,Automatic
3648,Pontiac,2010.0,Nigerian Used,71119.0,1800.0,Petrol,Automatic
3649,Toyota,2020.0,Foreign Used,57656.0,3500.0,Petrol,Automatic
3650,Volkswagen,2011.0,Nigerian Used,158400.0,2500.0,Diesel,Manual
3651,Nissan,2007.0,Nigerian Used,136312.0,4000.0,Petrol,Automatic
3652,Chrysler,1999.0,Nigerian Used,314115.0,3300.0,Petrol,Automatic
3653,Mercedes-Benz,2006.0,Nigerian Used,287580.0,3000.0,Petrol,Automatic
3654,Opel,2000.0,Nigerian Used,178190.0,1400.0,Petrol,Automatic
3655,Toyota,2013.0,Foreign Used,113150.0,1800.0,Petrol,Automatic
3656,Chrysler,2002.0,Nigerian Used,351204.0,1600.0,Petrol,Manual
3657,Toyota,2006.0,Nigerian Used,268487.0,3300.0,Petrol,Automatic
3658,Toyota,2003.0,Nigerian Used,450912.0,2400.0,Petrol,Automatic
3659,Toyota,2003.0,Nigerian Used,447076.0,1500.0,Petrol,Automatic
3660,Lexus,2004.0,Foreign Used,146152.0,3300.0,Petrol,Automatic
3661,Infiniti,2003.0,Nigerian Used,195784.0,3500.0,Petrol,Automatic
3662,Daihatsu,1997.0,Nigerian Used,305854.0,1800.0,Petrol,Manual
3663,BMW,2005.0,Nigerian Used,228833.0,3000.0,Petrol,Automatic
3664,Toyota,2003.0,Nigerian Used,367531.0,4000.0,Petrol,Automatic
3666,Chevrolet,2008.0,Nigerian Used,277414.0,1600.0,Petrol,Automatic
3667,Peugeot,2000.0,Nigerian Used,123300.0,1400.0,Petrol,Manual
3668,Lexus,2001.0,Nigerian Used,227119.0,3000.0,Petrol,Automatic
3669,Toyota,2010.0,Nigerian Used,120867.0,1800.0,Petrol,Automatic
3670,Nissan,1997.0,Nigerian Used,377755.0,3300.0,Petrol,Manual
3671,Toyota,2006.0,Foreign Used,190194.0,3000.0,Petrol,Automatic
3672,Mitsubishi,2001.0,Nigerian Used,192188.0,2400.0,Petrol,Automatic
3673,Kia,2009.0,Nigerian Used,67642.0,1600.0,Petrol,Automatic
3674,Renault,2002.0,Nigerian Used,276254.0,1800.0,Petrol,Manual
3675,Nissan,2005.0,Nigerian Used,236550.0,2500.0,Petrol,Automatic
3676,Lexus,2008.0,Nigerian Used,164490.0,3500.0,Petrol,Automatic
3677,Toyota,2004.0,Nigerian Used,266008.0,2400.0,Petrol,Automatic
3678,Nissan,1999.0,Nigerian Used,231986.0,3300.0,Petrol,Automatic
3679,Toyota,1997.0,Nigerian Used,393678.0,3400.0,Petrol,Automatic
3680,Honda,2003.0,Nigerian Used,320200.0,3000.0,Petrol,Automatic
3681,Toyota,2011.0,Foreign Used,80429.0,3500.0,Petrol,Automatic
3683,Volkswagen,1995.0,Nigerian Used,299689.0,1800.0,Petrol,Manual
3684,Honda,2004.0,Nigerian Used,344102.0,3500.0,Petrol,Automatic
3685,Mitsubishi,2006.0,Nigerian Used,79755.0,2000.0,Petrol,Automatic
3686,Mazda,2006.0,Nigerian Used,273752.0,2300.0,Petrol,Manual
3687,Toyota,2006.0,Nigerian Used,363770.0,1800.0,Petrol,Automatic
3688,Volkswagen,2002.0,Nigerian Used,260658.0,2000.0,Petrol,Automatic
3689,Volkswagen,2006.0,Nigerian Used,320732.0,2000.0,Petrol,Manual
3690,Honda,2006.0,Nigerian Used,105375.0,3000.0,Petrol,Automatic
3691,Nissan,2001.0,Nigerian Used,318605.0,3500.0,Petrol,Automatic
3692,Toyota,2004.0,Nigerian Used,266008.0,2400.0,Petrol,Automatic
3693,Honda,2006.0,Nigerian Used,182732.0,3500.0,Petrol,Automatic
3694,Lexus,2001.0,Nigerian Used,227119.0,3000.0,Petrol,Automatic
3695,Toyota,2011.0,Foreign Used,80429.0,3500.0,Petrol,Automatic
3696,BMW,2001.0,Nigerian Used,90828.0,3000.0,Petrol,Automatic
3697,Toyota,2010.0,Nigerian Used,120867.0,1800.0,Petrol,Automatic
3698,BMW,2002.0,Nigerian Used,335038.0,2500.0,Petrol,Automatic
3699,Honda,2009.0,Foreign Used,146331.0,1800.0,Petrol,Automatic
3700,Lexus,2008.0,Nigerian Used,164490.0,3500.0,Petrol,Automatic
3701,Honda,2004.0,Nigerian Used,272575.0,2400.0,Petrol,Automatic
3702,Toyota,1997.0,Nigerian Used,393678.0,3400.0,Petrol,Automatic
3704,Toyota,2007.0,Foreign Used,183139.0,2400.0,Petrol,Automatic
3705,Toyota,2009.0,Nigerian Used,252898.0,1800.0,Petrol,Automatic
3706,Nissan,2002.0,Nigerian Used,338106.0,3500.0,Petrol,Automatic
3707,Honda,1999.0,Nigerian Used,287181.0,2300.0,Petrol,Automatic
3708,Mercedes-Benz,2006.0,Nigerian Used,225474.0,3500.0,Petrol,Automatic
3709,Honda,1997.0,Nigerian Used,289470.0,2000.0,Petrol,Automatic
3710,Mazda,2010.0,Nigerian Used,322717.0,2500.0,Petrol,Automatic
3711,Pontiac,2005.0,Foreign Used,299999.0,1800.0,Petrol,Automatic
3712,Nissan,2001.0,Nigerian Used,318605.0,3500.0,Petrol,Automatic
3713,Mazda,1998.0,Nigerian Used,272966.0,2000.0,Petrol,Automatic
3714,Toyota,2008.0,Nigerian Used,223212.0,1800.0,Petrol,Automatic
3715,Mercedes-Benz,2013.0,Nigerian Used,181876.0,3500.0,Petrol,Automatic
3716,Toyota,2010.0,Nigerian Used,140304.0,2000.0,Petrol,Automatic
3717,Toyota,2003.0,Nigerian Used,140248.0,2400.0,Petrol,Automatic
3718,Toyota,2005.0,Nigerian Used,273616.0,1800.0,Petrol,Automatic
3719,Jaguar,2001.0,Nigerian Used,259080.0,3000.0,Petrol,Automatic
3720,Nissan,2005.0,Nigerian Used,163338.0,2500.0,Petrol,Automatic
3721,Toyota,2003.0,Foreign Used,209016.0,2400.0,Petrol,Automatic
3722,Toyota,2002.0,Nigerian Used,249703.0,2400.0,Petrol,Automatic
3723,Honda,2006.0,Nigerian Used,105375.0,3000.0,Petrol,Automatic
3724,Honda,2006.0,Nigerian Used,182732.0,3500.0,Petrol,Automatic
3725,Chevrolet,2014.0,Nigerian Used,74781.0,1800.0,Petrol,Manual
3726,Honda,2005.0,Nigerian Used,198759.0,2400.0,Petrol,Automatic
3727,BMW,2001.0,Nigerian Used,90828.0,3000.0,Petrol,Automatic
3728,Honda,2003.0,Nigerian Used,507619.0,2400.0,Petrol,Automatic
3731,Nissan,1999.0,Nigerian Used,137900.0,3300.0,Petrol,Automatic
3732,Toyota,2002.0,Nigerian Used,257575.0,2500.0,Petrol,Automatic
3733,Lexus,1999.0,Nigerian Used,380983.0,3000.0,Petrol,Automatic
3734,BMW,2002.0,Nigerian Used,335038.0,2500.0,Petrol,Automatic
3735,Honda,2008.0,Nigerian Used,307372.0,1500.0,Petrol,Manual
3736,Nissan,2001.0,Nigerian Used,266361.0,3500.0,Petrol,Automatic
3737,Honda,2004.0,Nigerian Used,272575.0,2400.0,Petrol,Automatic
3738,Toyota,2010.0,Nigerian Used,177112.0,3500.0,Petrol,Automatic
3739,Honda,2003.0,Nigerian Used,175967.0,2400.0,Petrol,Automatic
3740,Toyota,2002.0,Nigerian Used,490815.0,2400.0,Petrol,Automatic
3741,Peugeot,2008.0,Nigerian Used,362099.0,2000.0,Petrol,Automatic
3742,Honda,2005.0,Nigerian Used,181490.0,3500.0,Hybrid,Automatic
3743,Toyota,2004.0,Nigerian Used,189886.0,4000.0,Petrol,Automatic
3744,Toyota,2003.0,Foreign Used,178113.0,1800.0,Petrol,Automatic
3745,Honda,2008.0,Nigerian Used,136547.0,3500.0,Petrol,Automatic
3746,Peugeot,2000.0,Nigerian Used,210851.0,2000.0,Petrol,Manual
3747,Nissan,2006.0,Nigerian Used,244693.0,4000.0,Petrol,Automatic
3748,Toyota,2008.0,Nigerian Used,269054.0,2400.0,Petrol,Automatic
3749,Honda,2002.0,Nigerian Used,385231.0,2400.0,Petrol,Automatic
3750,Honda,1998.0,Nigerian Used,370551.0,2300.0,Petrol,Automatic
3751,Mitsubishi,2001.0,Nigerian Used,188821.0,3500.0,Petrol,Automatic
3752,Lexus,2010.0,Nigerian Used,289309.0,3500.0,Petrol,Automatic
3753,Honda,2004.0,Nigerian Used,105328.0,2400.0,Petrol,Automatic
3754,Ford,2014.0,Foreign Used,71208.0,3500.0,Petrol,Automatic
3755,Lexus,1999.0,Nigerian Used,197165.0,3000.0,Petrol,Automatic
3756,Ford,2008.0,Nigerian Used,12500.0,3000.0,Petrol,Automatic
3757,Peugeot,2008.0,Nigerian Used,93565.0,1600.0,Petrol,Manual
3758,Toyota,2014.0,Foreign Used,101408.0,4600.0,Petrol,Automatic
3759,Mazda,2006.0,Nigerian Used,201669.0,3000.0,Petrol,Automatic
3760,Honda,2002.0,Nigerian Used,298834.0,1700.0,Petrol,Automatic
3761,Peugeot,2008.0,Nigerian Used,1157134.0,1500.0,Petrol,Manual
3762,Mazda,2002.0,Nigerian Used,217433.0,1800.0,Petrol,Manual
3763,Honda,2005.0,Nigerian Used,557768.0,2400.0,Petrol,Automatic
3764,Hyundai,2010.0,Foreign Used,35587.0,2000.0,Petrol,Automatic
3765,Honda,2003.0,Nigerian Used,345282.0,3000.0,Petrol,Automatic
3766,Toyota,2008.0,Nigerian Used,269054.0,2400.0,Petrol,Automatic
3768,Volkswagen,2005.0,Nigerian Used,92851.0,2000.0,Petrol,Automatic
3769,Ford,2014.0,Foreign Used,71208.0,3500.0,Petrol,Automatic
3770,Lexus,2010.0,Nigerian Used,289309.0,3500.0,Petrol,Automatic
3771,Lexus,1999.0,Nigerian Used,197165.0,3000.0,Petrol,Automatic
3772,Mercedes-Benz,2001.0,Nigerian Used,253961.0,3000.0,Petrol,Automatic
3773,Ford,2008.0,Nigerian Used,12500.0,3000.0,Petrol,Automatic
3774,Toyota,2014.0,Foreign Used,101408.0,4600.0,Petrol,Automatic
3775,Honda,2003.0,Nigerian Used,176314.0,2400.0,Petrol,Automatic
3776,Nissan,2007.0,Nigerian Used,293534.0,2000.0,Petrol,Automatic
3777,Mazda,2002.0,Nigerian Used,217433.0,1800.0,Petrol,Manual
3778,Toyota,2012.0,Foreign Used,321167.0,2400.0,Petrol,Automatic
3779,Honda,2003.0,Nigerian Used,284117.0,2400.0,Petrol,Automatic
3780,Lexus,2005.0,Nigerian Used,258030.0,3300.0,Petrol,Automatic
3781,Honda,2003.0,Nigerian Used,176314.0,2400.0,Petrol,Automatic
3782,Honda,2012.0,Nigerian Used,93216.0,3500.0,Petrol,Automatic
3783,Mercedes-Benz,2008.0,Foreign Used,307063.0,3000.0,Petrol,Automatic
3785,Hyundai,1999.0,Nigerian Used,174634.0,2000.0,Petrol,Manual
3786,Honda,2001.0,Nigerian Used,266925.0,2300.0,Petrol,Automatic
3787,Honda,2003.0,Nigerian Used,345282.0,3000.0,Petrol,Automatic
3788,Honda,2003.0,Nigerian Used,284117.0,2400.0,Petrol,Automatic
3789,Honda,2005.0,Nigerian Used,579135.0,3000.0,Petrol,Automatic
3790,Nissan,2001.0,Nigerian Used,250035.0,1800.0,Petrol,Manual
3791,Skoda,2012.0,Nigerian Used,105308.0,1400.0,Petrol,Manual
3792,Ford,1998.0,Nigerian Used,481659.0,2300.0,Petrol,Manual
3793,Mazda,2005.0,Nigerian Used,304471.0,2300.0,Petrol,Automatic
3794,Land Rover,2008.0,Foreign Used,137794.0,3200.0,Petrol,Automatic
3796,Honda,2002.0,Nigerian Used,592151.0,2000.0,Petrol,Manual
3797,Kia,2012.0,Nigerian Used,80198.0,2000.0,Petrol,Automatic
3798,Honda,2004.0,Nigerian Used,261384.0,2400.0,Petrol,Automatic
3799,Lexus,2006.0,Nigerian Used,241518.0,3300.0,Hybrid,Automatic
3800,Mercedes-Benz,2010.0,Nigerian Used,104302.0,5500.0,Petrol,Automatic
3801,Toyota,2009.0,Foreign Used,87455.0,2400.0,Petrol,Automatic
3802,Ford,1997.0,Nigerian Used,316312.0,4000.0,Petrol,Automatic
3803,Toyota,2008.0,Nigerian Used,72138.0,2400.0,Petrol,Automatic
3804,Honda,1995.0,Nigerian Used,244038.0,2200.0,Petrol,Automatic
3805,Honda,2000.0,Nigerian Used,198095.0,2000.0,Petrol,Automatic
3806,Honda,2004.0,Nigerian Used,433507.0,2400.0,Petrol,Automatic
3807,Mercedes-Benz,2001.0,Nigerian Used,253961.0,3000.0,Petrol,Automatic
3808,Toyota,2006.0,Nigerian Used,170338.0,1800.0,Petrol,Automatic
3809,Lexus,2013.0,Nigerian Used,131925.0,3500.0,Petrol,Automatic
3810,Volkswagen,2001.0,Nigerian Used,346388.0,2000.0,Petrol,Manual
3811,Honda,2003.0,Nigerian Used,234442.0,1700.0,Petrol,Automatic
3813,Toyota,1998.0,Nigerian Used,9999.0,1800.0,Petrol,Automatic
3814,Ford,2012.0,Nigerian Used,71210.0,3500.0,Petrol,Automatic
3815,Honda,2005.0,Nigerian Used,94051.0,3500.0,Petrol,Automatic
3816,Ford,2011.0,Foreign Used,278934.0,3500.0,Petrol,Automatic
3817,Lexus,2005.0,Foreign Used,176454.0,3000.0,Petrol,Automatic
3818,Honda,1999.0,Nigerian Used,445553.0,2300.0,Petrol,Automatic
3819,Toyota,2009.0,Nigerian Used,147469.0,2400.0,Petrol,Automatic
3820,Hyundai,2003.0,Nigerian Used,82003.0,2000.0,Petrol,Automatic
3821,Chevrolet,2004.0,Foreign Used,319874.0,5300.0,Petrol,Automatic
3823,Lexus,2008.0,Nigerian Used,280543.0,3500.0,Petrol,Automatic
3825,Toyota,2001.0,Nigerian Used,244530.0,3000.0,Petrol,Automatic
3826,Toyota,2000.0,Nigerian Used,255724.0,1800.0,Petrol,Automatic
3827,Toyota,1998.0,Nigerian Used,386928.0,1800.0,Petrol,Automatic
3828,Toyota,2006.0,Nigerian Used,312878.0,3300.0,Petrol,Automatic
3829,Suzuki,1999.0,Nigerian Used,308182.0,1600.0,Petrol,Automatic
3830,Toyota,1997.0,Nigerian Used,327566.0,2200.0,Petrol,Automatic
3831,Lexus,2009.0,Nigerian Used,91745.0,3500.0,Petrol,Automatic
3832,Toyota,2009.0,Nigerian Used,68508.0,1800.0,Petrol,Automatic
3833,Toyota,1999.0,Nigerian Used,198658.0,3000.0,Petrol,Automatic
3834,Honda,2001.0,Nigerian Used,100000.0,2300.0,Petrol,Automatic
3835,Toyota,2000.0,Nigerian Used,356402.0,2200.0,Petrol,Automatic
3836,Nissan,2001.0,Nigerian Used,140344.0,1000.0,Petrol,Manual
3837,Toyota,1998.0,Nigerian Used,480001.0,2200.0,Petrol,Automatic
3838,Toyota,2004.0,Foreign Used,210375.0,2000.0,Diesel,Manual
3839,Hyundai,2015.0,Foreign Used,199762.0,3800.0,Petrol,Automatic
3840,Toyota,2000.0,Nigerian Used,511509.0,3000.0,Petrol,Automatic
3841,Toyota,1996.0,Nigerian Used,344883.0,2200.0,Petrol,Automatic
3842,Honda,2012.0,Nigerian Used,106612.0,2000.0,Petrol,Automatic
3843,Nissan,2001.0,Nigerian Used,81061.0,1400.0,Petrol,Automatic
3844,Honda,2003.0,Nigerian Used,98733.0,3000.0,Petrol,Automatic
3845,Toyota,2005.0,Nigerian Used,230063.0,1800.0,Petrol,Automatic
3846,Nissan,2007.0,Nigerian Used,293534.0,2000.0,Petrol,Automatic
3847,Toyota,2000.0,Nigerian Used,143536.0,2000.0,Petrol,Automatic
3848,Toyota,2014.0,Foreign Used,164891.0,2400.0,Petrol,Automatic
3849,Nissan,2007.0,Nigerian Used,148749.0,3500.0,Petrol,CVT
3850,Acura,2009.0,Nigerian Used,221298.0,3500.0,Petrol,Automatic
3851,Hyundai,2015.0,Nigerian Used,132764.0,1800.0,Petrol,Manual
3853,Honda,2010.0,Nigerian Used,115229.0,3500.0,Petrol,Automatic
3854,Acura,2005.0,Nigerian Used,122273.0,3500.0,Petrol,Automatic
3855,Acura,2003.0,Nigerian Used,1.0,3200.0,Petrol,Automatic
3856,Toyota,2000.0,Nigerian Used,143536.0,2000.0,Petrol,Automatic
3857,Toyota,2004.0,Foreign Used,210375.0,2000.0,Diesel,Manual
3858,Hyundai,2015.0,Foreign Used,199762.0,3800.0,Petrol,Automatic
3859,Honda,2012.0,Nigerian Used,106612.0,2000.0,Petrol,Automatic
3860,Mercedes-Benz,1999.0,Nigerian Used,217374.0,2400.0,Petrol,Automatic
3861,Nissan,2001.0,Nigerian Used,140344.0,1000.0,Petrol,Manual
3862,Toyota,2005.0,Nigerian Used,230063.0,1800.0,Petrol,Automatic
3863,Toyota,2014.0,Foreign Used,164891.0,2400.0,Petrol,Automatic
3864,Mercedes-Benz,1995.0,Nigerian Used,158206.0,1800.0,Petrol,Automatic
3865,Acura,2009.0,Nigerian Used,221298.0,3500.0,Petrol,Automatic
3866,Toyota,2002.0,Nigerian Used,191872.0,1800.0,Petrol,Manual
3867,Hyundai,2004.0,Nigerian Used,92477.0,2000.0,Petrol,Automatic
3869,Honda,2010.0,Nigerian Used,115229.0,3500.0,Petrol,Automatic
3870,Honda,1996.0,Nigerian Used,234412.0,2200.0,Petrol,Automatic
3872,Volkswagen,2012.0,Nigerian Used,135300.0,2000.0,Petrol,Automatic
3873,Toyota,2013.0,Foreign Used,118069.0,3500.0,Petrol,Automatic
3874,Nissan,2000.0,Nigerian Used,175361.0,3300.0,Petrol,Automatic
3875,Honda,2004.0,Nigerian Used,224506.0,3000.0,Petrol,Automatic
3876,Mercedes-Benz,1999.0,Nigerian Used,217374.0,2400.0,Petrol,Automatic
3877,Ford,2012.0,Nigerian Used,1.0,1600.0,Petrol,Manual
3878,Nissan,2005.0,Nigerian Used,136348.0,4000.0,Petrol,Automatic
3879,Toyota,2013.0,Foreign Used,94162.0,3500.0,Petrol,Automatic
3880,Toyota,2000.0,Nigerian Used,280881.0,1800.0,Petrol,Automatic
3881,Mercedes-Benz,1995.0,Nigerian Used,158206.0,1800.0,Petrol,Automatic
3882,Acura,2003.0,Nigerian Used,1.0,3200.0,Petrol,Automatic
3883,Honda,2017.0,Foreign Used,82530.0,2400.0,Petrol,Automatic
3884,Ford,2008.0,Foreign Used,311820.0,3500.0,Petrol,Automatic
3886,Mercedes-Benz,2000.0,Nigerian Used,1609338.0,2000.0,Petrol,Automatic
3887,Toyota,2013.0,Foreign Used,94162.0,3500.0,Petrol,Automatic
3888,Volkswagen,2012.0,Nigerian Used,135300.0,2000.0,Petrol,Automatic
3889,Honda,1999.0,Nigerian Used,143938.0,2300.0,Petrol,Automatic
3890,Toyota,2003.0,Nigerian Used,300839.0,2500.0,Petrol,Manual
3891,Toyota,2000.0,Nigerian Used,287619.0,1800.0,Petrol,Automatic
3892,Honda,2004.0,Nigerian Used,224506.0,3000.0,Petrol,Automatic
3893,Nissan,2005.0,Nigerian Used,136348.0,4000.0,Petrol,Automatic
3894,Ford,2007.0,Foreign Used,351352.0,2000.0,Petrol,Manual
3895,Peugeot,2011.0,Nigerian Used,676265.0,2000.0,Petrol,Automatic
3896,Toyota,2004.0,Nigerian Used,242471.0,1300.0,Petrol,Manual
3897,Volkswagen,2018.0,Foreign Used,72831.0,2000.0,Petrol,Automatic
3898,Honda,2017.0,Foreign Used,82530.0,2400.0,Petrol,Automatic
3899,Mercedes-Benz,2007.0,Nigerian Used,145348.0,4800.0,Petrol,Automatic
3900,Toyota,2005.0,Nigerian Used,217768.0,1800.0,Petrol,Manual
3901,Toyota,1999.0,Nigerian Used,225340.0,2200.0,Petrol,Automatic
3902,Kia,2014.0,Nigerian Used,63697.0,1200.0,Petrol,Manual
3903,Mercedes-Benz,2007.0,Foreign Used,145683.0,4700.0,Petrol,Automatic
3904,Honda,2007.0,Foreign Used,197073.0,3500.0,Petrol,CVT
3905,Toyota,2014.0,Nigerian Used,189998.0,2500.0,Petrol,Automatic
3906,Toyota,2001.0,Nigerian Used,200459.0,3000.0,Petrol,Automatic
3907,Toyota,2000.0,Nigerian Used,79770.0,2200.0,Petrol,Automatic
3908,Toyota,2006.0,Foreign Used,142986.0,1800.0,Petrol,Automatic
3909,Toyota,2007.0,Nigerian Used,169577.0,3500.0,Petrol,Automatic
3910,Mercedes-Benz,2007.0,Nigerian Used,94605.0,3500.0,Petrol,Automatic
3911,Honda,2007.0,Nigerian Used,119411.0,2200.0,Petrol,Automatic
3912,Toyota,2004.0,Nigerian Used,242471.0,1300.0,Petrol,Manual
3913,Toyota,2010.0,Foreign Used,165262.0,3500.0,Petrol,Automatic
3914,Lexus,2007.0,Nigerian Used,50284.0,3000.0,Petrol,Automatic
3915,Honda,2007.0,Foreign Used,197073.0,3500.0,Petrol,CVT
3916,Toyota,2014.0,Nigerian Used,189998.0,2500.0,Petrol,Automatic
3917,Toyota,2006.0,Foreign Used,142986.0,1800.0,Petrol,Automatic
3918,Mercedes-Benz,2007.0,Nigerian Used,94605.0,3500.0,Petrol,Automatic
3919,Toyota,2014.0,Foreign Used,90144.0,2700.0,Petrol,Automatic
3920,Toyota,2012.0,Foreign Used,98739.0,3500.0,Petrol,Automatic
3921,Honda,2007.0,Nigerian Used,119411.0,2200.0,Petrol,Automatic
3922,Toyota,2010.0,Foreign Used,165262.0,3500.0,Petrol,Automatic
3923,Lexus,2007.0,Nigerian Used,50284.0,3000.0,Petrol,Automatic
3924,Hyundai,2014.0,Nigerian Used,99156.0,1100.0,Petrol,Manual
3925,Toyota,2007.0,Nigerian Used,169645.0,2400.0,Petrol,Automatic
3926,Hyundai,2014.0,Nigerian Used,100147.0,1100.0,Petrol,Manual
3927,Nissan,1992.0,Nigerian Used,292054.0,1400.0,Petrol,Manual
3928,Acura,2008.0,Nigerian Used,133729.0,3700.0,Petrol,Automatic
3929,Toyota,2004.0,Foreign Used,120656.0,3300.0,Petrol,Automatic
3930,Volkswagen,2018.0,Foreign Used,72831.0,2000.0,Petrol,Automatic
3931,Honda,2013.0,Foreign Used,166569.0,2400.0,Petrol,Automatic
3932,Dodge,2007.0,Nigerian Used,230938.0,2000.0,Petrol,Automatic
3933,Toyota,2003.0,Nigerian Used,342160.0,3000.0,Petrol,Automatic
3934,Toyota,2004.0,Nigerian Used,215732.0,3300.0,Petrol,Automatic
3936,Toyota,2010.0,Foreign Used,195015.0,1800.0,Petrol,Automatic
3937,Toyota,2008.0,Foreign Used,107241.0,3500.0,Petrol,Automatic
3938,Toyota,2008.0,Foreign Used,240823.0,3500.0,Petrol,Automatic
3939,Nissan,1992.0,Nigerian Used,292054.0,1400.0,Petrol,Manual
3940,Peugeot,2011.0,Nigerian Used,676265.0,2000.0,Petrol,Automatic
3941,Lexus,2007.0,Foreign Used,86212.0,3500.0,Petrol,Automatic
3942,Honda,2007.0,Nigerian Used,229375.0,2400.0,Petrol,Automatic
